fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2022-06-09,San Juan,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-06-09,Tucumán,Mujer,58,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-06-09,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2022-06-09,Salta,Mujer,34,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,18,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-06-09,Santa Fe,Mujer,30,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Santa Fe,Mujer,20,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,
2022-06-09,Santa Fe,Mujer,17,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-06-09,Buenos Aires,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Buenos Aires,Mujer,54,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Mendoza,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Santiago Del Estero,Mujer,70,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-06-09,Buenos Aires,Mujer,18,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2022-06-09,Buenos Aires,Mujer,73,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-06-09,Catamarca,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-06-09,Buenos Aires,Mujer,17,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-06-09,Santiago Del Estero,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Tucumán,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Salta,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-06-09,Jujuy,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-06-09,Chaco,Mujer,56,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Tucumán,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,18,,No,Si,No,No,No,No,No,No,No,No,No,Si,,Varon
2022-06-09,,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,63,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,66,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,,Mujer,,,No,Si,No,No,No,No,No,Si,No,No,No,No,,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,47,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Santa Cruz,Mujer,35,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,,Mujer,,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,30,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-06-09,Ciudad Autónoma de Buenos Aires,,30,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,53,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,Si,Ex pareja,
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,26,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,42,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Mujer
2022-06-09,Buenos Aires,,39,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,19,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-06-09,Ciudad Autónoma de Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,30,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2022-06-09,Ciudad Autónoma de Buenos Aires,Mujer,37,,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2022-06-09,Buenos Aires,Mujer,21,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,35,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,22,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Buenos Aires,Mujer,24,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Buenos Aires,Mujer,35,Boliviana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-09,Buenos Aires,Mujer,,Argentina,Si,Si,Si,No,Si,Si,Si,No,No,No,No,No,Pareja,Varon
2022-06-09,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-09,Buenos Aires,Mujer,21,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Madre o tutor,Mujer
2022-06-09,Buenos Aires,Mujer,53,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Tucumán,Mujer,55,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Córdoba,Mujer,63,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Córdoba,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Buenos Aires,Mujer,36,Paraguaya,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Entre Ríos,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Mendoza,Mujer,42,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Tucumán,Mujer,46,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Buenos Aires,Mujer,45,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Salta,Mujer,21,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Chaco,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Santa Fe,Mujer,14,,No,No,Si,No,No,No,No,No,No,No,No,No,Otro,
2022-06-10,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Mendoza,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-06-10,Ciudad Autónoma de Buenos Aires,,38,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Ciudad Autónoma de Buenos Aires,Mujer,48,Argentina,Si,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Mujer
2022-06-10,Ciudad Autónoma de Buenos Aires,Mujer,38,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Buenos Aires,Mujer,26,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Ciudad Autónoma de Buenos Aires,Mujer,37,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Ciudad Autónoma de Buenos Aires,Mujer,48,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer
2022-06-10,,Mujer,59,,No,No,Si,No,No,No,No,Si,No,No,No,No,,Mujer
2022-06-10,Ciudad Autónoma de Buenos Aires,Mujer,40,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Ciudad Autónoma de Buenos Aires,Mujer,79,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-06-10,Buenos Aires,Mujer,21,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-06-10,Buenos Aires,Mujer,27,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Buenos Aires,Mujer,51,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-10,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,No,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2022-06-10,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-06-10,Buenos Aires,Mujer,49,Brasileña,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-06-10,Buenos Aires,Mujer,33,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-10,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,50,,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-06-11,Santa Fe,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Misiones,Mujer,28,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,40,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,64,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Tucumán,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Mendoza,Mujer,56,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,San Juan,Mujer,19,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-06-11,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,,,No,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon
2022-06-11,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-06-11,Tucumán,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Varon,,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-06-11,San Juan,Mujer,47,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,34,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,73,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-06-11,Mendoza,Mujer,31,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Santa Cruz,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Tucumán,Mujer,32,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,La Rioja,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,40,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Córdoba,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Mendoza,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Entre Ríos,Mujer,52,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Tucumán,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Santa Fe,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Catamarca,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Córdoba,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Mendoza,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Santa Fe,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,67,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-06-11,San Juan,Mujer,27,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Tucumán,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,56,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-06-11,Buenos Aires,Mujer,36,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,30,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,67,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-06-11,Buenos Aires,Mujer,63,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,,Mujer,61,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,39,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,65,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,32,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,40,Venezolana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,36,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-06-11,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Ciudad Autónoma de Buenos Aires,Mujer,23,,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2022-06-11,Buenos Aires,Mujer,25,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2022-06-11,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,29,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,34,Brasileña,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-06-11,Buenos Aires,Mujer,47,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,24,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,56,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,64,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-06-11,Buenos Aires,Mujer,40,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,20,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-11,Buenos Aires,Mujer,33,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-11,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-06-11,Buenos Aires,Mujer,64,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Tucumán,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Jujuy,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,16,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2022-06-12,Buenos Aires,Mujer,24,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Buenos Aires,Mujer,30,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,
2022-06-12,Buenos Aires,Mujer,17,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-06-12,Jujuy,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Salta,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,54,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-06-12,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Buenos Aires,Mujer,45,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-06-12,Buenos Aires,Mujer,40,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-06-12,Santa Fe,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Mendoza,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-06-12,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
